ah_full_company,ah_full_current_away_or_under,ah_full_current_home_or_over,ah_full_current_line_or_draw,ah_full_live_away_or_under,ah_full_live_home_or_over,ah_full_live_line_or_draw,ah_full_open_away_or_under,ah_full_open_home_or_over,ah_full_open_line_or_draw,ah_half_current_away_or_under,ah_half_current_home_or_over,ah_half_current_line_or_draw,ah_half_live_away_or_under,ah_half_live_home_or_over,ah_half_live_line_or_draw,ah_half_open_away_or_under,ah_half_open_home_or_over,ah_half_open_line_or_draw,away_cn,away_rank_or_stage,away_score,away_tw,bj_time,euro_full_company,euro_full_current_away_or_under,euro_full_current_home_or_over,euro_full_current_line_or_draw,euro_full_live_away_or_under,euro_full_live_home_or_over,euro_full_live_line_or_draw,euro_full_open_away_or_under,euro_full_open_home_or_over,euro_full_open_line_or_draw,euro_half_current_away_or_under,euro_half_current_home_or_over,euro_half_current_line_or_draw,euro_half_live_away_or_under,euro_half_live_home_or_over,euro_half_live_line_or_draw,euro_half_open_away_or_under,euro_half_open_home_or_over,euro_half_open_line_or_draw,future_ah_line_hint,future_total_line_hint,home_cn,home_rank_or_stage,home_score,home_tw,initial_ah_hint,initial_total_hint,latest_snapshot_stamp,league_cn,league_tw,list_date,list_lock_source,list_source,match_id,odds_frozen_from_snapshot,refresh_status,snapshot_stamp,source_page,state,total_full_company,total_full_current_away_or_under,total_full_current_home_or_over,total_full_current_line_or_draw,total_full_live_away_or_under,total_full_live_home_or_over,total_full_live_line_or_draw,total_full_open_away_or_under,total_full_open_home_or_over,total_full_open_line_or_draw,total_half_current_away_or_under,total_half_current_home_or_over,total_half_current_line_or_draw,total_half_live_away_or_under,total_half_live_home_or_over,total_half_live_line_or_draw,total_half_open_away_or_under,total_half_open_home_or_over,total_half_open_line_or_draw,xml_ah_away_water,xml_ah_home_water,xml_ah_line,xml_euro_away,xml_euro_draw,xml_euro_home,xml_total_line,xml_total_over_water,xml_total_under_water
Crow*,0.96,0.8,-0.25,,,,0.96,0.8,-0.25,,,,,,,,,,巴博亚竞技,春8,,,9-9 08:00,Titan007百家欧赔均值,2.23,2.87,3.24,,,,2.22,2.89,3.23,,,,,,,,,,-0.25,2.5,印加阿鲁巴,春12,,,,,,萨尔超春,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3041901,,,20260908_072956,Titan007 Next,0,Crow*,0.76,1.0,2.5,,,,0.76,1.0,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.81,1.01,0.75,,,,0.83,1.05,0.75,,,,,,,,,,圣保罗,巴西甲10,,,9-9 08:30,Titan007百家欧赔均值,4.47,1.82,3.26,,,,4.96,1.77,3.25,,,,,,,,,,0.75,2,博卡青年,阿甲14,,,,,,南美杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3069965,,,20260908_072956,Titan007 Next,0,Crow*,0.88,0.92,2.0,,,,0.99,0.88,2.0,,,,,,,,,,,,,,,,,,
Crow*,0.8,0.9,1.5,,,,0.8,0.9,1.5,,,,,,,,,,卡利竞技,秋9,,,9-9 08:30,Titan007百家欧赔均值,8.89,1.26,5.09,,,,8.37,1.28,4.86,,,,,,,,,,1.5,2.75,哥杜雷亚,秋15,,,,,,哥伦乙秋,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3012144,,,20260908_072956,Titan007 Next,0,Crow*,0.92,0.78,2.75,,,,0.92,0.78,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.92,0.78,-0.25,,,,0.92,0.78,-0.25,,,,,,,,,,路易斯维尔FC,,,,9-9 08:30,Titan007百家欧赔均值,2.33,2.72,3.22,,,,2.33,2.73,3.2,,,,,,,,,,-0.25,2.5,圣安东尼奥,,,,,,,美甲杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084121,,,20260908_072956,Titan007 Next,0,Crow*,0.92,0.78,2.5,,,,0.92,0.78,2.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,赛卡玛坎FC,,,,9-8 14:00,,,,,,,,,,,,,,,,,,,,,,卡南FC,,,,,,,印米佐超,,2026-09-08,,Next_20260908,3087772,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,锡金阿克拉姆体育,,,,9-8 15:30,,,,,,,,,,,,,,,,,,,,,,锡金喜玛拉雅,,,,,,,印西隆联,,2026-09-08,,Next_20260908,3087405,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,奥瑞韦拉,,,,9-8 17:00,,,,,,,,,,,,,,,,,,,,,,UD圣费尔南多,,,,,,,西联杯,,2026-09-08,,Next_20260908,3084300,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,林茨U19,,,,9-8 17:00,,,,,,,,,,,,,,,,,,,,,,AEK雅典U19,,,,,,,欧联U19,,2026-09-08,,Next_20260908,3084122,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,帕罗FC,,,,9-8 17:00,,,,,,,,,,,,,,,,,,,,,,乌金学院,,,,,,,不丹廷联,,2026-09-08,,Next_20260908,3084116,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,佩斯卡拉青年队,,,,9-8 17:00,,,,,,,,,,,,,,,,,,,,,,帕勒莫青年队,,,,,,,意青乙,,2026-09-08,,Next_20260908,3063695,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,以斯拉,,,,9-8 17:30,,,,,,,,,,,,,,,,,,,,,,仰光联,,,,,,,亚挑联,,2026-09-08,,Next_20260908,3031461,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,克里夫巴斯,,,,9-8 18:00,,,,,,,,,,,,,,,,,,,,,,FC奥林匹亚,,,,,,,乌克兰杯,,2026-09-08,,Next_20260908,3084488,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,勒那因,,,,9-8 19:30,,,,,,,,,,,,,,,,,,,,,,本托尼特,,,,,,,阿美甲,,2026-09-08,,Next_20260908,3048093,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,巴济斯,,,,9-8 20:00,,,,,,,,,,,,,,,,,,,,,,萨尔内灯塔,,,,,,,乌克兰杯,,2026-09-08,,Next_20260908,3084500,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,马模U21,,,,9-8 20:00,,,,,,,,,,,,,,,,,,,,,,兰斯科罗纳U21,,,,,,,瑞青超南,,2026-09-08,,Next_20260908,2955859,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKMA B队,,,,9-8 20:00,,,,,,,,,,,,,,,,,,,,,,萨达拉帕特B队,,,,,,,阿美甲,,2026-09-08,,Next_20260908,3048094,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,吉兰丹红战士,,,,9-8 20:15,,,,,,,,,,,,,,,,,,,,,,古晋足协,,,,,,,马足总,,2026-09-08,,Next_20260908,3073578,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,帝力卡尔凯图FC,,,,9-8 20:15,,,,,,,,,,,,,,,,,,,,,,加素卡FC,,,,,,,亚挑联,,2026-09-08,,Next_20260908,3031464,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,达曼沙拿联,,,,9-8 20:30,,,,,,,,,,,,,,,,,,,,,,柔佛,,,,,,,马足总,,2026-09-08,,Next_20260908,3073579,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,吉打FA,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,马来星城,,,,,,,马足总,,2026-09-08,,Next_20260908,3073580,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,索尔美洲队,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,十一月三日队,,,,,,,巴拉乙,,2026-09-08,,Next_20260908,3074436,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,瓜伊利纳,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,巴拉瓜里AC,,,,,,,巴拉乙,,2026-09-08,,Next_20260908,3074437,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,辛吉达黑星,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,马舒贾足球俱乐部,,,,,,,坦桑超,,2026-09-08,,Next_20260908,3064180,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,布戈洛比,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,姆巴拉拉市,,,,,,,乌干超,,2026-09-08,,Next_20260908,3074467,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,布莱克电力,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,马鲁,,,,,,,乌干超,,2026-09-08,,Next_20260908,3074468,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,恩图加萨泽FC,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,布尔比德科,,,,,,,乌干超,,2026-09-08,,Next_20260908,3074469,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,特拉布雷斯,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,阿尔内泽莫,,,,,,,黎足总,,2026-09-08,,Next_20260908,3085601,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,贝鲁特竞技,,,,9-8 21:00,,,,,,,,,,,,,,,,,,,,,,萨法,,,,,,,黎足总,,2026-09-08,,Next_20260908,3085602,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,朗莱文佩MLS,,,,9-8 21:30,,,,,,,,,,,,,,,,,,,,,,邦警察FC,,,,,,,印米佐超,,2026-09-08,,Next_20260908,3087773,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,科斯特罗马斯巴达,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,FK雷阿萨,,,,,,,俄杯,,2026-09-08,,Next_20260908,3085172,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,彼达提克瓦纳汉史曼U19,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,比达耶路撒冷欧伦U19,,,,,,,以U19,,2026-09-08,,Next_20260908,3087749,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,法萨巴夏普尔U19,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,荷兹利亚U19,,,,,,,以U19,,2026-09-08,,Next_20260908,3087750,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,普里斯堤纳,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,KF德雷尼卡,,,,,,,科索沃超,,2026-09-08,,Next_20260908,3085103,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,罗拉匹,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,乌西特里,,,,,,,科索沃超,,2026-09-08,,Next_20260908,3085104,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,冰岛女足U17,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,威尔士女足U17,,,,,,,国际友谊,,2026-09-08,,Next_20260908,3085707,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,丹麦女足U17,,,,9-8 22:00,,,,,,,,,,,,,,,,,,,,,,葡萄牙女足U17,,,,,,,国际友谊,,2026-09-08,,Next_20260908,3085708,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,尼拉马特哈萨隆U19,,,,9-8 22:15,,,,,,,,,,,,,,,,,,,,,,彼达迪华马卡比U19,,,,,,,以U19,,2026-09-08,,Next_20260908,3087268,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,海法马卡比U19,,,,9-8 22:20,,,,,,,,,,,,,,,,,,,,,,卡塔蒙耶路撒冷UI19,,,,,,,以U19,,2026-09-08,,Next_20260908,3087751,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,斯普利特海杜克,,,,9-8 22:30,,,,,,,,,,,,,,,,,,,,,,NK瓦达拉克,,,,,,,克亚杯,,2026-09-08,,Next_20260908,3084272,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,沙莫林,,,,9-8 22:30,,,,,,,,,,,,,,,,,,,,,,查布拉迪斯拉华,,,,,,,斯伐杯,,2026-09-08,,Next_20260908,3072823,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,沙马SC,,,,9-8 23:00,,,,,,,,,,,,,,,,,,,,,,塔尔比耶青年,,,,,,,约旦杯,,2026-09-08,,Next_20260908,3069888,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,维京女足,,,,9-8 23:00,,,,,,,,,,,,,,,,,,,,,,FK阿玛佐女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086410,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,布莱尼女足,,,,9-8 23:00,,,,,,,,,,,,,,,,,,,,,,阿伦达尔女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086411,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,阿拉特阿美尼亚B队,,,,9-8 23:00,,,,,,,,,,,,,,,,,,,,,,乌拉尔图B队,,,,,,,阿美甲,,2026-09-08,,Next_20260908,3048096,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,依斯特拉,,,,9-8 23:30,,,,,,,,,,,,,,,,,,,,,,NK扎格雷克克拉皮纳,,,,,,,克亚杯,,2026-09-08,,Next_20260908,3084276,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,阿尔沙马尔,,,,9-8 23:45,,,,,,,,,,,,,,,,,,,,,,杜赫克,,,,,,,伊拉联,,2026-09-08,,Next_20260908,3071894,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,迪亚拉,,,,9-8 23:45,,,,,,,,,,,,,,,,,,,,,,阿比尔,,,,,,,伊拉联,,2026-09-08,,Next_20260908,3071895,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,海于格松,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,德杰夫1919,,,,,,,挪威杯,,2026-09-08,,Next_20260908,3084232,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,斯托曼,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,特罗姆斯达伦,,,,,,,挪威杯,,2026-09-08,,Next_20260908,3084233,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,利比里亚U17,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,马里U17,,,,,,,非青U17,,2026-09-08,,Next_20260908,3085634,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,阿纳巴庄那女足,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,芬拿女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086416,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,阿萨纳女足,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,里昂格波女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086420,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,盖塔黄金,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,非洲年轻人,,,,,,,坦桑超,,2026-09-08,,Next_20260908,3064181,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,乌拉圭女足U20,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,智利女足U20,,,,,,,国际友谊,,2026-09-08,,Next_20260908,3084120,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,韦伦桑丹斯基,,,,9-9 00:00,,,,,,,,,,,,,,,,,,,,,,FC蒙塔纳,,,,,,,保乙,,2026-09-08,,Next_20260908,3017147,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,阿尔比达SC,,,,9-9 00:15,,,,,,,,,,,,,,,,,,,,,,艾沙姆B队,,,,,,,卡塔乙,,2026-09-08,,Next_20260908,3084118,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,史达女足,,,,9-9 00:30,,,,,,,,,,,,,,,,,,,,,,桑德菲杰女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086412,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,乌尔姆,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,亚伦,,,,,,,德地区南,,2026-09-08,,Next_20260908,3031524,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,卡塞尔黑森,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,FSV法兰克福,,,,,,,德地区南,,2026-09-08,,Next_20260908,3031527,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,费堡格,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,桑德豪森,,,,,,,德地区南,,2026-09-08,,Next_20260908,3031531,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,斯托姆加斯特,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,艾斯可,,,,,,,挪威杯,,2026-09-08,,Next_20260908,3084234,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,奥特女足,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,奥维尔沃尔赫斯勒女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086413,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,格雷女足,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,萨尔普斯堡女足,,,,,,,女挪威杯,,2026-09-08,,Next_20260908,3086423,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,恩格尔斯,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,斯科布伦茨,,,,,,,德戊,,2026-09-08,,Next_20260908,3084114,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,格鲁瑙,,,,9-9 01:00,,,,,,,,,,,,,,,,,,,,,,瓦勒恩,,,,,,,奥丙北,,2026-09-08,,Next_20260908,3022643,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,斯科夫斯加德,,,,9-9 01:15,,,,,,,,,,,,,,,,,,,,,,瓦谭斯波,,,,,,,丹麦丁,,2026-09-08,,Next_20260908,3086012,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FV戴芬,,,,9-9 01:30,,,,,,,,,,,,,,,,,,,,,,贡森海姆,,,,,,,德戊,,2026-09-08,,Next_20260908,3084115,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FC埃德斯海姆,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,突厥古库弗里德,,,,,,,德戊,,2026-09-08,,Next_20260908,3084113,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,巴格达警察,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,阿尔加拉夫,,,,,,,伊拉联,,2026-09-08,,Next_20260908,3071888,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,谢菲尔德联队U21,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,米禾尔U21,,,,,,,英U21杯,,2026-09-08,,Next_20260908,3062693,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,巴拉斯图尔,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,卡拉普莱,,,,,,,阿丙曼特,,2026-09-08,,Next_20260908,2935251,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SV莱塔普,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,SC鲁斯克,,,,,,,奥丁,,2026-09-08,,Next_20260908,3087766,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,欧斯特青年队,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,圣卡坦奴青年队,,,,,,,巴圣青联,,2026-09-08,,Next_20260908,3084112,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,瑞尔FC青年队,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,MG运动U20,,,,,,,巴青杯,,2026-09-08,,Next_20260908,3075394,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,索布拉丁荷U20,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,米涅罗竞技青年队,,,,,,,巴青杯,,2026-09-08,,Next_20260908,3075396,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,福特里奥巴纳勒U20,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,弗拉门戈青年队,,,,,,,巴青杯,,2026-09-08,,Next_20260908,3075404,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,雷亚尔FC U20,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,格雷米奥青年队,,,,,,,巴青杯,,2026-09-08,,Next_20260908,3075408,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,埃弗顿U21,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,哈特利浦,,,,,,,英协联杯,,2026-09-08,,Next_20260908,3060932,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,莱切斯特城U21,,,,9-9 02:00,,,,,,,,,,,,,,,,,,,,,,特鲁罗城,,,,,,,英协联杯,,2026-09-08,,Next_20260908,3060949,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,雷丁,,,,9-9 02:45,,,,,,,,,,,,,,,,,,,,,,牛津联队,,,,,,,英甲,,2026-09-08,,Next_20260908,3007062,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,希尔登,,,,9-9 02:45,,,,,,,,,,,,,,,,,,,,,,沃灵顿,,,,,,,英足总杯,,2026-09-08,,Next_20260908,3087315,,本次未刷新到-保留上一版快照,20260908_072956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
