list_date,match_id,version,competition,match,fact_score,known_at_decision,new_after_decision,process_gap,error_hypothesis,preventability,evidence_confidence,research_hypothesis,review_status,decision_at,decision_hash,original_action_or_grade
2026-09-25,3092995,V3,埃及甲,哈伊赫多 vs 达雅洛特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092995,V4,埃及甲,哈伊赫多 vs 达雅洛特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,bb28fd839cd7a5728191,
2026-09-25,3092996,V3,埃及甲,特萨纳体育 vs 巴拉蒂耶,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092996,V4,埃及甲,特萨纳体育 vs 巴拉蒂耶,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,7f3d119b3514296c2aef,
2026-09-25,3092997,V3,埃及甲,埃及电信 vs 拉维耶纳,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092997,V4,埃及甲,埃及电信 vs 拉维耶纳,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,2213faabaea27f52414f,
2026-09-25,3092998,V3,里约乙,索琼斯坎波斯AA vs 圣克里斯托旺RJ,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092998,V4,里约乙,索琼斯坎波斯AA vs 圣克里斯托旺RJ,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a8b60cbba6b0d72adc73,
2026-09-25,3092999,V3,德戊,恩格尔斯 vs 奥尔斯马赫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092999,V4,德戊,恩格尔斯 vs 奥尔斯马赫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ae0a549e8e3cfef1d8a3,
2026-09-25,3093000,V3,德戊,比梅夏云 vs 伍特默豪森,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093000,V4,德戊,比梅夏云 vs 伍特默豪森,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,5c0e747112ccbc86e71d,
2026-09-25,3093001,V3,德戊,云达不莱梅C队 vs 勒赫尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093001,V4,德戊,云达不莱梅C队 vs 勒赫尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,38e2f8050727df720688,
2026-09-25,3093002,V3,不丹廷联,廷布FC vs 坦桑FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093002,V4,不丹廷联,廷布FC vs 坦桑FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,e9b259f8913da3a1fcf3,
2026-09-25,3093003,V3,德戊,韦格堡贝克 vs 杜伦,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093003,V4,德戊,韦格堡贝克 vs 杜伦,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,d02286509b00a3388dbc,
2026-09-25,3093004,V3,德戊,VFL维查尔 vs 诺因基兴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093004,V4,德戊,VFL维查尔 vs 诺因基兴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,602f1cb6833dc6c795ec,
2026-09-25,3093005,V3,阿后备,科隆竞技后备队 vs 圣塔菲联后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093005,V4,阿后备,科隆竞技后备队 vs 圣塔菲联后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,abe05c656279fe125771,
2026-09-25,3093006,V3,阿后备,河床后备队 vs 小保加后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093006,V4,阿后备,河床后备队 vs 小保加后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,15e2981418a87f7231a0,
2026-09-25,3093007,V3,阿后备,圣胡安圣马丁后备队 vs 戈多伊克鲁斯后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093007,V4,阿后备,圣胡安圣马丁后备队 vs 戈多伊克鲁斯后备队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,9dd42d2ca4f4487caaf2,
2026-09-25,3093008,V3,智利丁,阿瓜拉 vs 卡夫雷罗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093008,V4,智利丁,阿瓜拉 vs 卡夫雷罗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,f9da01f2cc260edb87b0,
2026-09-25,3093009,V3,智利丁,马尔雷考古 vs 富图罗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093009,V4,智利丁,马尔雷考古 vs 富图罗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0ed24e6b8713eff382dd,
2026-09-25,3093010,V3,智利丁,劳塔罗布因 vs 上普恩特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093010,V4,智利丁,劳塔罗布因 vs 上普恩特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,bd1696ba0fe9e92892e7,
2026-09-25,3093011,V3,智利丁,金特罗 vs CD兰卡瓜苏尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093011,V4,智利丁,金特罗 vs CD兰卡瓜苏尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,14abc0adc41dd4dd1a79,
2026-09-25,3093012,V3,智利丁,罗德林多罗马 vs 拿华塔尔卡瓦诺,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093012,V4,智利丁,罗德林多罗马 vs 拿华塔尔卡瓦诺,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,2d2d5be92d9e24eadc0d,
2026-09-25,3093013,V3,智利丁,CD东方竞技 vs CD康士提图松联,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093013,V4,智利丁,CD东方竞技 vs CD康士提图松联,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,32e098de2c30800c710c,
2026-09-25,3093014,V3,智利丁,帝国联 vs 赤马巴瑞,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093014,V4,智利丁,帝国联 vs 赤马巴瑞,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,61fab5008c0dbd0638af,
2026-09-25,3093015,V3,北爱女超,德利城女足 vs 拉恩FC女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093015,V4,北爱女超,德利城女足 vs 拉恩FC女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,137e6d6b7d432ed97aa9,
2026-09-25,3093016,V3,北爱女超,连菲特女足 vs 克里夫顿维尔女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093016,V4,北爱女超,连菲特女足 vs 克里夫顿维尔女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,7f78c0dd96c90c4bbd75,
2026-09-25,3093017,V3,北爱女超,里斯布恩女足 vs 克鲁萨德前锋女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093017,V4,北爱女超,里斯布恩女足 vs 克鲁萨德前锋女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,7a02540a0b7e553dd3f8,
2026-09-25,3093018,V3,秘鲁乙,比尼斯纳勒 vs 学术界体育,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093018,V4,秘鲁乙,比尼斯纳勒 vs 学术界体育,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ee386668e040a1cb5824,
2026-09-25,3093019,V3,秘鲁乙,ADA哈恩 vs 拉库巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093019,V4,秘鲁乙,ADA哈恩 vs 拉库巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,60969d7eb103e0fa55fb,
2026-09-25,3093020,V3,秘鲁乙,科梅尔奇 vs 汉卡约B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093020,V4,秘鲁乙,科梅尔奇 vs 汉卡约B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,5add335a67c1804f6c08,
2026-09-25,3093021,V3,巴圣青联,斯菲拉青年队 vs 皮拉西卡巴青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093021,V4,巴圣青联,斯菲拉青年队 vs 皮拉西卡巴青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,3fed2d79562ae10862c0,
2026-09-25,3093022,V3,巴圣青联,瓜拉尼青年队 vs 苏萨诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093022,V4,巴圣青联,瓜拉尼青年队 vs 苏萨诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ea9002746599d4fe509d,
2026-09-25,3093023,V3,巴圣青联,阿故圣塔SP青年队 vs 卡皮瓦里亚诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093023,V4,巴圣青联,阿故圣塔SP青年队 vs 卡皮瓦里亚诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,fcc2623c0fd8d876a972,
2026-09-25,3093024,V3,巴圣青联,布拉希尔青年队 vs 欧斯特青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093024,V4,巴圣青联,布拉希尔青年队 vs 欧斯特青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ee6fabf6efdf84d09e4f,
2026-09-25,3093025,V3,巴圣青联,圣保罗青年队 vs EC圣贝拿度青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093025,V4,巴圣青联,圣保罗青年队 vs EC圣贝拿度青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0d8850652e4601012d8b,
2026-09-25,3093026,V3,巴圣青联,山度士青年队 vs 加巴库阿拉SP青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093026,V4,巴圣青联,山度士青年队 vs 加巴库阿拉SP青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,c058a7c9230263b32a3c,
2026-09-25,3093027,V3,巴圣青联,科林蒂安青年队 vs 德昭青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093027,V4,巴圣青联,科林蒂安青年队 vs 德昭青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,caabb8f9e597a1b9eedd,
2026-09-25,3093028,V3,巴圣青联,帕尔梅拉斯青年队 vs 伊图阿诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093028,V4,巴圣青联,帕尔梅拉斯青年队 vs 伊图阿诺青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,16e39946a274c231d248,
2026-09-25,3093029,V3,巴圣青联,圣安德雷青年队 vs 赦陶宁欧青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093029,V4,巴圣青联,圣安德雷青年队 vs 赦陶宁欧青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0cccbcc7a355874df4b1,
2026-09-25,3093030,V3,国际友谊,波兰U17 vs 捷克U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093030,V4,国际友谊,波兰U17 vs 捷克U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a1943a9181b41f61d9b5,
2026-09-25,3093031,V3,国际友谊,瑞典U17 vs 威尔士U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093031,V4,国际友谊,瑞典U17 vs 威尔士U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ebe5f909567cf0b8917b,
2026-09-25,3093032,V3,国际友谊,波兰U19 vs 瑞士U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093032,V4,国际友谊,波兰U19 vs 瑞士U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,70f2f32ab4486899de31,
2026-09-25,3093033,V3,国际友谊,爱尔兰U17 vs 格鲁吉亚U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093033,V4,国际友谊,爱尔兰U17 vs 格鲁吉亚U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,e3a68cfd78640bd4d97e,
2026-09-25,3093034,V3,国际友谊,奥地利U18 vs 日本U18,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093034,V4,国际友谊,奥地利U18 vs 日本U18,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,085ff56743e5184b3804,
2026-09-25,3093035,V3,国际友谊,法国U19 vs 意大利U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093035,V4,国际友谊,法国U19 vs 意大利U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,b8127ea8724eb6460083,
2026-09-25,3093036,V3,国际友谊,塞尔维亚U18 vs 俄罗斯U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093036,V4,国际友谊,塞尔维亚U18 vs 俄罗斯U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,abc2a21bffd019448e7c,
2026-09-25,3093037,V3,国际友谊,北爱尔兰U17 vs 瑞士U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093037,V4,国际友谊,北爱尔兰U17 vs 瑞士U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ff703e2e8069cfa579aa,
2026-09-25,3093038,V3,国际友谊,斯洛伐克U19 vs 哈萨克斯坦U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093038,V4,国际友谊,斯洛伐克U19 vs 哈萨克斯坦U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,46e2974b72dce847c15b,N
2026-09-25,3093039,V3,马来A1联,武装部队 vs 本加山,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093039,V4,马来A1联,武装部队 vs 本加山,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,1d95ddcacf6cac60c2e8,
2026-09-25,3093040,V3,马来A1联,吉兰丹WTS FC vs 吉打FA,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093040,V4,马来A1联,吉兰丹WTS FC vs 吉打FA,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,179b4fedcc7246fc4642,
2026-09-25,3093041,V3,国际友谊,印度 vs 巴拿马,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093041,V4,国际友谊,印度 vs 巴拿马,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,8337bdc955a6dd6ce138,N
2026-09-25,3093042,V3,国际友谊,塞尔维亚U21 vs 伊拉克U23,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093042,V4,国际友谊,塞尔维亚U21 vs 伊拉克U23,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,3462d5b63e95f3aded2c,
2026-09-25,3093043,V3,国际友谊,法国U18 vs 乌克兰U18,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093043,V4,国际友谊,法国U18 vs 乌克兰U18,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,6dca6f9533c79e3ae465,
2026-09-25,3093044,V3,国际友谊,英格兰U19 vs 爱尔兰U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093044,V4,国际友谊,英格兰U19 vs 爱尔兰U19,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ddeb2e45e1685de13d47,
2026-09-25,3093046,V3,墨西乙A,阿卡特兰 vs 圣地亚哥足球俱乐部,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093046,V4,墨西乙A,阿卡特兰 vs 圣地亚哥足球俱乐部,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,b39688de8cb3add13aec,
2026-09-25,3093047,V3,新西女超,卡洛里女足 vs 芬瑟布尔斯联女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093047,V4,新西女超,卡洛里女足 vs 芬瑟布尔斯联女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,066771cb414f8e26ad3d,
2026-09-25,3093049,V3,英挑杯,艾维利 vs 威尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,ba98d42907e4f59265af,不投
2026-09-25,3093049,V4,英挑杯,艾维利 vs 威尔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,fc6a5864de0cf62e7bfa,
2026-09-25,3093055,V3,英挑杯,毕格尔斯瓦德 vs 三桥,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,6b4f2897c467fc88494a,不投
2026-09-25,3093055,V4,英挑杯,毕格尔斯瓦德 vs 三桥,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,2b176561de5cbfa1ba32,
2026-09-25,3093397,V3,墨西乙A,皇家炼油工 vs 切尔沃FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093397,V4,墨西乙A,皇家炼油工 vs 切尔沃FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,44fba1130d1e85edd608,
2026-09-25,3093982,V3,秘鲁乙,卡洛斯曼努西 vs 圣马丁大学,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3093982,V4,秘鲁乙,卡洛斯曼努西 vs 圣马丁大学,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,82fab027343217080e36,
2026-09-25,3094108,V3,国际友谊,芬兰U17 vs 法国U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094108,V4,国际友谊,芬兰U17 vs 法国U17,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,b101ac6464f2ff89d483,
2026-09-25,3094109,V3,巴拉乙,独立FBC vs 卡拉普瓜,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094109,V4,巴拉乙,独立FBC vs 卡拉普瓜,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ab6f8c2ff88ab08f0d41,
2026-09-25,3094110,V3,巴拉乙,卡巴列罗JLM vs 十一月三日队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094110,V4,巴拉乙,卡巴列罗JLM vs 十一月三日队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a74eaed1b253c00730c3,
2026-09-25,3094301,V3,球会友谊,斯图加特 vs 海登海姆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094301,V4,球会友谊,斯图加特 vs 海登海姆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,d1b9770fa4ffc147d4e5,
2026-09-25,3094302,V3,丹麦丁,戈尔斯列夫 vs 希利云,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094302,V4,丹麦丁,戈尔斯列夫 vs 希利云,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,d7c8efdfbb57a7de4f49,
2026-09-25,3094303,V3,丹麦丁,贺森斯弗雷亚 vs 马利恩尔斯特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094303,V4,丹麦丁,贺森斯弗雷亚 vs 马利恩尔斯特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,c618fdf87d45fd2f1a22,
2026-09-25,3094304,V3,丹麦丁,利森格 vs 沃鲁普,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094304,V4,丹麦丁,利森格 vs 沃鲁普,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ca29fefaaa6f6706f920,
2026-09-25,3094305,V3,丹麦丁,瓦谭斯波 vs 弗格尔巴肯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094305,V4,丹麦丁,瓦谭斯波 vs 弗格尔巴肯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,6b6b4422983b48f6974c,
2026-09-25,3094331,V3,布法联,CFFEB vs 雷伊姆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094331,V4,布法联,CFFEB vs 雷伊姆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,4598567d9f057b8a5157,
2026-09-25,3094456,V3,亚运女足,朝鲜女足(中) vs 中国台湾女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,c4b87f58032725332581,不投
2026-09-25,3094456,V4,亚运女足,朝鲜女足(中) vs 中国台湾女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,536725d8afff1226eeab,C
2026-09-25,3094457,V3,亚运女足,中国女足(中) vs 越南女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,b41f23e3aefad0d97418,不投
2026-09-25,3094457,V4,亚运女足,中国女足(中) vs 越南女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a1c423a1618b46188e0a,N
2026-09-25,3094458,V3,亚运女足,日本女足 vs 菲律宾女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,dc9aa5782aa29c2fd797,不投
2026-09-25,3094458,V4,亚运女足,日本女足 vs 菲律宾女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,050fcc6d30e63004db6f,N
2026-09-25,3094459,V3,亚运女足,韩国女足(中) vs 乌兹别克斯坦女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,7740a009d94e9d3185a3,不投
2026-09-25,3094459,V4,亚运女足,韩国女足(中) vs 乌兹别克斯坦女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,67f5d1001be71775c8a9,N
2026-09-25,3094511,V3,球会友谊,莫哈末丹 vs 米勒瓦普甲比,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3094511,V4,球会友谊,莫哈末丹 vs 米勒瓦普甲比,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,811aac6dd9e6a81f4910,
2026-09-25,3094761,V3,埃及甲,三角洲联 vs 伊斯梅利,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
