统计日期,数据源,日期,开赛时间,比赛ID,赛事,比赛,比赛分类,微观板块,国家,赛事层级,盘口,水位分层,倾向意图,阻诱目标侧,理论资金主队占比,理论资金客队占比,实际资金主队占比,实际资金客队占比,资金偏离主队,资金偏离客队,资金过热侧,过热阈值,理论占比依据,实际资金流向,目标侧水位甜头,意图成败,资金流修正方向,资金流修正球队,资金流来源,资金流时间戳,动作,选择方向,投注盘向,投注球队,选中水位,综合胜率,盈亏平衡胜率,通过阈值,同档样本,同档选中胜率,风控状态,仓位系数,下注金额,已结算,结算标签,实际盈亏Unit,实际盈亏金额,赛果,比分来源,即时亚盘,盘口线,上盘方,候选映射方向,反向方向,候选依据,原模拟ID,记录口径
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 21:00,2993783,意甲,帕尔马 vs 蒙扎,,欧洲五大系列,意大利,未知分类,平手,0.71-0.80,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,帕尔马,0.77,0.597,,0.585,,,,,,是,走水,0.0,,1-1,原页面赛果留底,开 1.05/0.5/0.83 → 即 0.9/0.0/0.99,-0.0,,,,,20260906-TITAN-2993783-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 21:00,3003872,英超,埃弗顿 vs 曼彻斯特联,,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,曼彻斯特联,0.82,0.578,,0.5695,,,,,,是,黑半,-0.5,,2-2,原页面赛果留底,开 0.9/-0.25/0.98 → 即 1.06/-0.25/0.83,-0.25,,,,,20260906-TITAN-3003872-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 21:30,3018798,德甲,汉堡 vs 美因茨,,欧洲五大系列,德国,未知分类,平手,0.71-0.80,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,美因茨,0.8,0.603,,0.5756,,,,,,是,红,0.8,,0-5,原页面赛果留底,开 0.82/-0.25/1.06 → 即 1.09/0.0/0.8,0.0,,,,,20260906-TITAN-3018798-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 22:00,2940161,巴西乙,隆迪那 vs 欧帕尔利奥,,南美系列,巴西,未知分类,平手,0.71-0.80,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,隆迪那,0.78,0.601,,0.5818,,,,,,是,黑,-1.0,,1-2,原页面赛果留底,开 0.98/0.25/0.9 → 即 0.92/0.0/0.97,-0.0,,,,,20260906-TITAN-2940161-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 22:15,3013680,西甲,巴伦西亚 vs 巴塞罗那,,欧洲五大系列,西班牙,未知分类,球半/两球,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,反向,,下盘,巴伦西亚,0.97,0.542,,0.5276,,,,,,是,黑,-1.0,,0-5,原页面赛果留底,开 0.98/-1.25/0.9 → 即 0.98/-1.75/0.91,1.75,,,,,20260906-TITAN-3013680-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 23:30,3041171,南非超,恺撒酋长 vs 西维勒,,其他系列,南非,未知分类,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,恺撒酋长,0.81,0.575,,0.5724861878453039,,,,,,是,红半,0.405,,3-2,原页面赛果留底,开 0.81/0.75/1.01 → 即 0.81/0.75/1.01,-0.75,,,,,20260906-TITAN-3041171-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 23:30,3018797,德甲,法兰克福 vs 奥格斯堡,,欧洲五大系列,德国,未知分类,半球,0.81-0.90,阻下/下盘保护,,,,,,,,,,,,,,,,,,反向,,上盘,法兰克福,0.86,0.625,,0.5576344086021506,,,,,,是,黑,-1.0,,1-4,原页面赛果留底,开 0.93/0.5/0.95 → 即 0.86/0.5/1.03,-0.5,,,,,20260906-TITAN-3018797-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-6 23:30,2921237,智利甲,塞雷那 vs 奴伯伦斯,,南美系列,智利,未知分类,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,塞雷那,0.85,0.601,,0.5605,,,,,,是,红,0.85,,2-1,原页面赛果留底,开 0.99/0.25/0.83 → 即 0.85/0.0/1.04,-0.0,,,,,20260906-TITAN-2921237-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 00:00,2934784,阿乙曼特秋,卡米尼罗斯 vs 基尔梅斯阿根廷,,南美系列,阿根廷,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,上盘,卡米尼罗斯,0.84,0.577,,0.5635,,,,,,是,红,0.84,,1-0,原页面赛果留底,开 0.77/0.5/0.93 → 即 0.77/0.25/0.93,-0.25,,,,,20260906-TITAN-2934784-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-7 00:00,2934785,阿乙曼特秋,多科苏德体育会 vs BsAs交流会,,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,,,,,,,,,,,,,,,,,,正向,,上盘,多科苏德体育会,0.94,0.547,,0.5354639175257733,,,,,,是,黑,-1.0,,0-1,原页面赛果留底,开 0.94/0.25/0.76 → 即 0.94/0.25/0.76,-0.25,,,,,20260905-TITAN-2934785-亚盘盘口缺失-不形成模拟,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 00:15,3014494,西协甲,毕尔巴鄂竞技B队 vs 皇家阿维勒斯,,欧洲五大系列,西班牙,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,毕尔巴鄂竞技B队,0.82,0.576,,0.5695,,,,,,是,红,0.82,,2-1,原页面赛果留底,开 0.76/0.25/0.94 → 即 0.76/0.25/0.94,-0.25,,,,,20260906-TITAN-3014494-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 00:15,3014498,西协甲,艾斯马度华 vs 费罗尔竞技,,欧洲五大系列,西班牙,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,艾斯马度华,0.83,0.578,,0.5664,,,,,,是,红,0.83,,1-0,原页面赛果留底,开 0.84/0.25/0.86 → 即 0.73/0.25/0.97,-0.25,,,,,20260906-TITAN-3014498-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 01:45,2962619,阿甲,罗萨里奥中央 vs 纽维尔老男孩,,南美系列,阿根廷,未知分类,半球/一球,1.01-1.10,诱上/阻下,,,,,,,,,,,,,,,,,,正向,,下盘,纽维尔老男孩,1.04,0.567,,0.5102,,,,,,是,红,1.04,,1-1,原页面赛果留底,开 0.85/0.75/1.03 → 即 0.82/0.75/1.07,0.75,,,,,20260906-TITAN-2962619-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 01:50,3067705,科威特联,艾沙比KUW vs 卡斯马,,西亚/中亚系列,科威特,未知分类,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,卡斯马,0.84,0.574,,0.5635,,,,,,是,红半,0.42,,2-3,原页面赛果留底,开 0.86/-0.75/0.9 → 即 0.96/-0.75/0.8,-0.75,,,,,20260906-TITAN-3067705-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:00,2934791,阿乙曼特秋,乌尔基萨大学 vs 梅洛小阿根廷,,南美系列,阿根廷,未知分类,平手,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,平手/待核,梅洛小阿根廷,0.83,0.577,,0.5664,,,,,,是,黑,-1.0,,2-0,原页面赛果留底,开 0.87/0.0/0.83 → 即 0.86/0.0/0.84,0.0,,,,,20260906-TITAN-2934791-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:00,2934787,阿乙曼特秋,利涅尔斯 vs 拉费雷尔,,南美系列,阿根廷,未知分类,平手,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,平手/待核,利涅尔斯,0.81,0.577,,0.5725,,,,,,是,走水,0.0,,2-2,原页面赛果留底,开 0.81/0.0/0.89 → 即 0.81/0.0/0.89,-0.0,,,,,20260906-TITAN-2934787-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:00,2934793,阿乙曼特秋,维拉圣卡罗斯 vs 布朗安德奎,,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,,,,,,,,,,,,,,,,,,正向,,上盘,维拉圣卡罗斯,0.92,0.557,,0.5408,,,,,,是,黑半,-0.5,,0-0,原页面赛果留底,开 0.92/0.25/0.78 → 即 0.92/0.25/0.78,-0.25,,,,,20260906-TITAN-2934793-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:30,2916647,阿乙,阿马格罗 vs 祖祖尔甘拿斯亚,,南美系列,阿根廷,未知分类,平手,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,平手/待核,祖祖尔甘拿斯亚,0.84,0.577,,0.5635,,,,,,是,红,0.84,,1-2,原页面赛果留底,开 0.98/0.0/0.84 → 即 0.98/0.0/0.84,0.0,,,,,20260906-TITAN-2916647-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:45,2993782,意甲,尤文图斯 vs AC米兰,,欧洲五大系列,意大利,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,尤文图斯,0.82,0.597,,0.5695,,,,,,是,黑半,-0.5,,1-1,原页面赛果留底,开 1.03/0.5/0.85 → 即 0.85/0.25/1.04,-0.25,,,,,20260906-TITAN-2993782-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 02:45,2995330,法甲,马赛 vs 巴黎FC,,欧洲五大系列,法国,未知分类,半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,马赛,0.87,0.603,,0.5548,,,,,,是,黑,-1.0,,2-3,原页面赛果留底,开 0.95/0.75/0.93 → 即 0.92/0.5/0.97,-0.5,,,,,20260906-TITAN-2995330-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 03:00,2910884,巴西甲,瑞模贝雷 vs 弗拉门戈,,南美系列,巴西,未知分类,一球/球半,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,弗拉门戈,1.07,0.504,,0.5031,,,,,,是,黑半,-0.5,,0-1,原页面赛果留底,开 1.05/-1.0/0.83 → 即 0.82/-1.25/1.07,-1.25,,,,,20260906-TITAN-2910884-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 03:00,3051283,意丙,卡塞塔纳 vs 斯卡法塔森,,欧洲五大系列,意大利,未知分类,半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,卡塞塔纳,0.83,0.576,,0.5664,,,,,,是,黑,-1.0,,2-2,原页面赛果留底,开 0.85/0.5/0.85 → 即 0.83/0.5/0.87,-0.5,,,,,20260906-TITAN-3051283-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 04:00,2916648,阿乙,北索尔塔中央 vs 阿尔米兰提布朗,,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,诱上/阻下,,,,,,,,,,,,,,,,,,正向,,上盘,北索尔塔中央,0.98,0.557,,0.5251,,,,,,是,黑半,-0.5,,0-0,原页面赛果留底,开 1.07/0.25/0.75 → 即 0.78/0.25/1.04,-0.25,,,,,20260906-TITAN-2916648-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 04:00,2962611,阿甲,科尔多瓦中央SDE vs 阿根廷独立,,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,阿根廷独立,1,0.601,,0.52,,,,,,是,红,1.0,,0-1,原页面赛果留底,开 0.83/-0.5/1.05 → 即 0.85/-0.25/1.04,-0.25,,,,,20260906-TITAN-2962611-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 05:00,2937923,厄瓜甲,德芬 vs 基多天主大学,,南美系列,厄瓜多尔,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,基多天主大学,0.84,0.577,,0.5635,,,,,,是,红,0.84,,0-1,原页面赛果留底,开 0.98/-0.25/0.78 → 即 0.98/-0.25/0.84,-0.25,,,,,20260906-TITAN-2937923-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 05:00,3011842,哥伦甲秋,波哥大国际 vs 阿古拉斯多拉达斯,,南美系列,哥伦比亚,未知分类,半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,波哥大国际,0.86,0.601,,0.5576,,,,,,是,黑,-1.0,,2-2,原页面赛果留底,开 1.02/0.75/0.8 → 即 0.94/0.5/0.88,-0.5,,,,,20260906-TITAN-3011842-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 05:30,3074172,巴拉甲秋,卢捷诺体育会 vs 艾美利亚诺体育,,南美系列,未识别,未知分类,平手/半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,艾美利亚诺体育,1.07,0.504,,0.5031,,,,,,是,红,1.07,,1-2,原页面赛果留底,开 0.9/0.0/0.8 → 即 0.81/-0.25/1.07,-0.25,,,,,20260906-TITAN-3074172-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 06:00,3059126,玻利甲,最强者 vs 皇家托马亚波,,南美系列,玻利维亚,未知分类,两球,0.81-0.90,诱下/上盘降温,,,,,,,,,,,,,,,,,,反向,,上盘,最强者,0.83,0.577,,0.5664,,,,,,否,待结算,,,2-0,原页面赛果留底,开 0.86/2.0/0.9 → 即 0.95/2.0/0.75,-2.0,,,,,20260906-TITAN-3059126-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 06:10,3085619,中北美杯,莱昂 vs 墨西哥美洲,,其他系列,中国,杯赛,平手/半球,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,墨西哥美洲,0.95,0.573,,0.5328205128205129,,,,,,否,待结算,,,0-0,原页面赛果留底,开 0.93/-0.5/0.89 → 即 0.94/-0.25/0.95,-0.25,,,,,20260906-TITAN-3085619-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 06:30,2921240,智利甲,帕莱斯蒂诺 vs 康塞普西翁大学,,南美系列,智利,未知分类,半球/一球,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,帕莱斯蒂诺,0.92,0.601,,0.5408,,,,,,否,待结算,,,0-1,原页面赛果留底,开 1.0/1.0/0.82 → 即 0.92/0.75/0.97,-0.75,,,,,20260906-TITAN-2921240-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 07:10,3011845,哥伦甲秋,佩雷拉 vs 百万富翁,,南美系列,哥伦比亚,未知分类,一球,0.71-0.80,真实示强/阻上,,,,,,,,,,,,,,,,,,反向,,上盘,百万富翁,0.8,0.577,,0.5756,,,,,,否,待结算,,,0-0,原页面赛果留底,开 1.02/-0.75/0.8 → 即 0.95/-1.0/0.87,-1.0,,,,,20260906-TITAN-3011845-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 08:00,2937921,厄瓜甲,库恩卡 vs 利伯塔德洛哈,,南美系列,厄瓜多尔,未知分类,半球/一球,0.91-1.00,平衡盘/等待临场确认,,,,,,,,,,,,,,,,,,正向,,上盘,库恩卡,0.98,0.557,,0.5251,,,,,,是,黑,-1.0,,0-1,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.96/0.75/0.8 → 即 0.97/0.75/0.91,-0.75,,,,,20260906-TITAN-2937921-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 08:00,3059127,玻利甲,国民波托斯 vs 布鲁明,,南美系列,玻利维亚,未知分类,一球/球半,0.91-1.00,诱上/阻下,,,,,,,,,,,,,,,,,,正向,,上盘,国民波托斯,0.93,0.557,,0.5381,,,,,,是,黑半,-0.5,,2-1,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.87/1.0/0.89 → 即 0.75/1.25/0.95,-1.25,,,,,20260906-TITAN-3059127-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-06,2026-9-7 08:30,2962617,阿甲,竞技俱乐部 vs 图库曼竞技,,南美系列,阿根廷,未知分类,半球,0.81-0.90,平衡盘/等待临场确认,,,,,,,,,,,,,,,,,,反向,,上盘,竞技俱乐部,0.84,0.577,,0.5635,,,,,,是,黑,-1.0,,1-2,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.86/0.5/1.02 → 即 0.94/0.5/0.95,-0.5,,,,,20260906-TITAN-2962617-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-07,2026-9-8 00:30,2993777,意甲,卡利亚里 vs 莱切,,欧洲五大系列,意大利,未知分类,半球,0.91-1.00,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,卡利亚里,1,0.526,,0.52,,,,,,是,红,1.0,,1-0,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.9/0.25/0.98 → 即 1.0/0.5/0.88,-0.5,,,,,20260907-TITAN-2993777-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-07,2026-9-8 01:00,3013677,西甲,赫塔菲 vs 塞尔塔,,欧洲五大系列,西班牙,未知分类,平手/半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,赫塔菲,1.09,0.526,,0.4984688995215312,,,,,,是,黑半,-0.5,,1-1,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.81/0.0/1.07 → 即 1.09/0.25/0.79,-0.25,,,,,20260907-TITAN-3013677-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-07,2026-9-8 02:00,3046977,沙特联,利雅得新月 vs 新未来城体育,,西亚/中亚系列,沙特,未知分类,球半/两球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,利雅得新月,0.85,0.568,,0.5605405405405405,,,,,,是,黑,-1.0,,0-2,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.92/1.5/0.9 → 即 0.85/1.75/0.97,-1.75,,,,,20260907-TITAN-3046977-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-07,2026-9-8 07:00,2910886,巴西甲,维多利亚 vs 格雷米奥,,南美系列,巴西,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,维多利亚,0.83,0.569,,0.566448087431694,,,,,,否,待结算,,,0-0,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_072956_titan007_odds_snapshot.csv,开 0.88/0.25/1.0 → 即 0.83/0.25/1.05,-0.25,,,,,20260907-TITAN-2910886-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
