match_id,list_date,kickoff,competition,match,home_team,away_team,raw_home_handicap,giving_team,receiving_team,giving_water,receiving_water,intent_canonical,normalized_intent,candidate_side,candidate_team,candidate_water,reverse_team,mapping_rule_version,side_identity_status,team_water_parity,source_path,EV_mean,EV_P10,P_EV_gt_0,grade,status
3039884,2026-09-12,2026-09-12 21:00:00,捷甲,利贝雷茨 vs 博雷斯拉夫,利贝雷茨,博雷斯拉夫,1.0,利贝雷茨,博雷斯拉夫,1.04,0.72,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3050911,2026-09-12,2026-09-12 21:00:00,意丙,亚特兰大U23 vs 佩斯卡拉,亚特兰大U23,佩斯卡拉,0.0,佩斯卡拉,亚特兰大U23,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3050920,2026-09-12,2026-09-12 21:00:00,意丙,瓦多 vs 坎伯巴索,瓦多,坎伯巴索,0.0,坎伯巴索,瓦多,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3051295,2026-09-12,2026-09-12 21:00:00,意丙,科森扎 vs 卡维塞,科森扎,卡维塞,0.0,卡维塞,科森扎,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3051296,2026-09-12,2026-09-12 21:00:00,意丙,国际米兰U23 vs 卡塞塔纳,国际米兰U23,卡塞塔纳,0.0,卡塞塔纳,国际米兰U23,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3051299,2026-09-12,2026-09-12 21:00:00,意丙,萨沃亚 vs 克罗托内,萨沃亚,克罗托内,-0.25,克罗托内,萨沃亚,0.92,0.78,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
2948594,2026-09-12,2026-09-12 21:00:00,白俄超,阿森纳捷尔任斯克 vs 巴拉诺维治,阿森纳捷尔任斯克,巴拉诺维治,0.0,巴拉诺维治,阿森纳捷尔任斯克,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3041174,2026-09-12,2026-09-12 21:00:00,南非超,阿玛祖鲁 vs 马鲁莫加兰斯,阿玛祖鲁,马鲁莫加兰斯,0.5,阿玛祖鲁,马鲁莫加兰斯,0.92,0.78,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3041175,2026-09-12,2026-09-12 21:00:00,南非超,贝联 vs 恺撒酋长,贝联,恺撒酋长,-0.5,恺撒酋长,贝联,0.93,0.77,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
2953372,2026-09-12,2026-09-12 21:00:00,哈萨克超,叶利迈塞米 vs 斯咸迪苏,叶利迈塞米,斯咸迪苏,1.0,叶利迈塞米,斯咸迪苏,0.75,0.95,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
2911369,2026-09-12,2026-09-12 21:00:00,瑞典女超,洛森格德女足 vs IK乌普撒拉女足,洛森格德女足,IK乌普撒拉女足,3.0,洛森格德女足,IK乌普撒拉女足,0.95,0.75,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3065784,2026-09-12,2026-09-12 21:00:00,英U21,阿森纳U21 vs 切尔西U21,阿森纳U21,切尔西U21,-0.5,切尔西U21,阿森纳U21,0.77,0.93,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3012298,2026-09-12,2026-09-12 21:15:00,俄超,圣彼得堡泽尼特 vs 莫斯科火车头,圣彼得堡泽尼特,莫斯科火车头,1.25,圣彼得堡泽尼特,莫斯科火车头,0.88,1.0,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3018804,2026-09-12,2026-09-12 21:30:00,德甲,奥格斯堡 vs 勒沃库森,奥格斯堡,勒沃库森,-0.75,勒沃库森,奥格斯堡,1.03,0.85,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3018805,2026-09-12,2026-09-12 21:30:00,德甲,多特蒙德 vs 帕德博恩,多特蒙德,帕德博恩,2.0,多特蒙德,帕德博恩,1.01,0.87,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3018808,2026-09-12,2026-09-12 21:30:00,德甲,弗赖堡 vs 门兴格拉德巴赫,弗赖堡,门兴格拉德巴赫,0.75,弗赖堡,门兴格拉德巴赫,0.89,0.99,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3018809,2026-09-12,2026-09-12 21:30:00,德甲,霍芬海姆 vs 斯图加特,霍芬海姆,斯图加特,0.25,霍芬海姆,斯图加特,1.06,0.82,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3018810,2026-09-12,2026-09-12 21:30:00,德甲,美因茨 vs 法兰克福,美因茨,法兰克福,0.5,美因茨,法兰克福,0.96,0.92,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3017899,2026-09-12,2026-09-12 21:30:00,奥乙,奥地利萨尔斯堡 vs 格拉茨青年队,奥地利萨尔斯堡,格拉茨青年队,0.75,奥地利萨尔斯堡,格拉茨青年队,0.9,0.92,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3017900,2026-09-12,2026-09-12 21:30:00,奥乙,布雷根茨 vs 弗洛里茨多夫,布雷根茨,弗洛里茨多夫,0.0,弗洛里茨多夫,布雷根茨,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3004981,2026-09-12,2026-09-12 21:30:00,波兰甲,查洛里 vs 西德尔策,查洛里,西德尔策,0.5,查洛里,西德尔策,0.88,0.88,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3004986,2026-09-12,2026-09-12 21:30:00,波兰甲,罗切霍茹夫 vs 保德比斯基,罗切霍茹夫,保德比斯基,0.5,罗切霍茹夫,保德比斯基,0.9,0.86,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3004989,2026-09-12,2026-09-12 21:30:00,波兰甲,瓦塔波兹南 vs 阿尔卡,瓦塔波兹南,阿尔卡,0.0,阿尔卡,瓦塔波兹南,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3041554,2026-09-12,2026-09-12 21:30:00,阿塞超,卡帕兹PFK vs 卡巴拉,卡帕兹PFK,卡巴拉,0.0,卡巴拉,卡帕兹PFK,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003879,2026-09-12,2026-09-12 22:00:00,英超,伯恩茅斯 vs 布伦特福德,伯恩茅斯,布伦特福德,0.0,布伦特福德,伯恩茅斯,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003880,2026-09-12,2026-09-12 22:00:00,英超,阿斯顿维拉 vs 诺丁汉森林,阿斯顿维拉,诺丁汉森林,0.25,阿斯顿维拉,诺丁汉森林,0.97,0.91,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003881,2026-09-12,2026-09-12 22:00:00,英超,切尔西 vs 赫尔城,切尔西,赫尔城,2.0,切尔西,赫尔城,1.04,0.84,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003883,2026-09-12,2026-09-12 22:00:00,英超,水晶宫 vs 伊普斯维奇,水晶宫,伊普斯维奇,0.5,水晶宫,伊普斯维奇,0.87,1.01,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003885,2026-09-12,2026-09-12 22:00:00,英超,利物浦 vs 富勒姆,利物浦,富勒姆,1.25,利物浦,富勒姆,0.96,0.92,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008224,2026-09-12,2026-09-12 22:00:00,英冠,布莱克本 vs 米尔沃尔,布莱克本,米尔沃尔,-0.25,米尔沃尔,布莱克本,1.07,0.81,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008225,2026-09-12,2026-09-12 22:00:00,英冠,查尔顿 vs 朴茨茅斯,查尔顿,朴茨茅斯,0.0,朴茨茅斯,查尔顿,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008227,2026-09-12,2026-09-12 22:00:00,英冠,米德尔斯堡 vs 诺维奇,米德尔斯堡,诺维奇,0.5,米德尔斯堡,诺维奇,0.84,1.04,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008228,2026-09-12,2026-09-12 22:00:00,英冠,普雷斯顿 vs 林肯城,普雷斯顿,林肯城,0.25,普雷斯顿,林肯城,1.01,0.87,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008230,2026-09-12,2026-09-12 22:00:00,英冠,南安普敦 vs 布里斯托城,南安普敦,布里斯托城,0.75,南安普敦,布里斯托城,0.85,1.03,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008231,2026-09-12,2026-09-12 22:00:00,英冠,沃特福德 vs 斯托克城,沃特福德,斯托克城,0.25,沃特福德,斯托克城,1.08,0.8,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3008234,2026-09-12,2026-09-12 22:00:00,英冠,斯旺西 vs 伯恩利,斯旺西,伯恩利,0.5,斯旺西,伯恩利,1.04,0.84,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3003567,2026-09-12,2026-09-12 22:00:00,比甲,华斯兰德 vs 圣图尔登,华斯兰德,圣图尔登,-0.25,圣图尔登,华斯兰德,0.96,0.92,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3085231,2026-09-12,2026-09-12 22:00:00,芬超降,玛丽港 vs TPS土尔库,玛丽港,TPS土尔库,0.0,TPS土尔库,玛丽港,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
2912894,2026-09-12,2026-09-12 22:00:00,挪超,利勒斯特罗姆 vs 瓦勒伦加,利勒斯特罗姆,瓦勒伦加,0.5,利勒斯特罗姆,瓦勒伦加,0.95,0.93,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007091,2026-09-12,2026-09-12 22:00:00,英甲,AFC温布尔登 vs 唐卡斯特,AFC温布尔登,唐卡斯特,0.0,唐卡斯特,AFC温布尔登,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007092,2026-09-12,2026-09-12 22:00:00,英甲,布莱克浦 vs 布罗姆利,布莱克浦,布罗姆利,0.75,布莱克浦,布罗姆利,0.97,0.85,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007093,2026-09-12,2026-09-12 22:00:00,英甲,剑桥联 vs 雷丁,剑桥联,雷丁,0.0,雷丁,剑桥联,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007095,2026-09-12,2026-09-12 22:00:00,英甲,曼斯菲尔德 vs 哈德斯菲尔德,曼斯菲尔德,哈德斯菲尔德,-0.5,哈德斯菲尔德,曼斯菲尔德,1.0,0.82,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007096,2026-09-12,2026-09-12 22:00:00,英甲,米尔顿凯恩斯 vs 彼得堡联,米尔顿凯恩斯,彼得堡联,0.5,米尔顿凯恩斯,彼得堡联,1.0,0.82,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007098,2026-09-12,2026-09-12 22:00:00,英甲,牛津联队 vs 伯顿,牛津联队,伯顿,0.75,牛津联队,伯顿,1.11,0.72,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007099,2026-09-12,2026-09-12 22:00:00,英甲,普利茅斯 vs 巴恩斯利,普利茅斯,巴恩斯利,0.75,普利茅斯,巴恩斯利,0.8,1.02,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007100,2026-09-12,2026-09-12 22:00:00,英甲,谢周三 vs 维冈竞技,谢周三,维冈竞技,0.75,谢周三,维冈竞技,0.83,0.99,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007102,2026-09-12,2026-09-12 22:00:00,英甲,斯托克港 vs 莱斯特城,斯托克港,莱斯特城,0.5,斯托克港,莱斯特城,0.86,0.96,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007650,2026-09-12,2026-09-12 22:00:00,英乙,巴尼特 vs 阿克灵顿,巴尼特,阿克灵顿,1.0,巴尼特,阿克灵顿,0.76,1.0,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007651,2026-09-12,2026-09-12 22:00:00,英乙,科切斯特联 vs 克鲁,科切斯特联,克鲁,0.25,科切斯特联,克鲁,0.81,0.95,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007653,2026-09-12,2026-09-12 22:00:00,英乙,吉林汉姆 vs 特兰米尔,吉林汉姆,特兰米尔,0.0,特兰米尔,吉林汉姆,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007655,2026-09-12,2026-09-12 22:00:00,英乙,奥德汉姆 vs 切斯特菲尔德,奥德汉姆,切斯特菲尔德,0.25,奥德汉姆,切斯特菲尔德,0.87,0.89,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007656,2026-09-12,2026-09-12 22:00:00,英乙,维尔港 vs 埃克塞特城,维尔港,埃克塞特城,0.5,维尔港,埃克塞特城,0.96,0.8,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007657,2026-09-12,2026-09-12 22:00:00,英乙,罗瑟汉姆 vs 索尔福德市,罗瑟汉姆,索尔福德市,-0.25,索尔福德市,罗瑟汉姆,0.97,0.79,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007658,2026-09-12,2026-09-12 22:00:00,英乙,什鲁斯伯里 vs 北安普敦,什鲁斯伯里,北安普敦,0.0,北安普敦,什鲁斯伯里,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007659,2026-09-12,2026-09-12 22:00:00,英乙,沃尔索尔 vs 罗奇代尔,沃尔索尔,罗奇代尔,0.5,沃尔索尔,罗奇代尔,0.7,1.06,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007660,2026-09-12,2026-09-12 22:00:00,英乙,约克城 vs 斯文登,约克城,斯文登,0.75,约克城,斯文登,0.78,0.98,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3007661,2026-09-12,2026-09-12 22:00:00,英乙,纽波特 vs 弗利特伍德,纽波特,弗利特伍德,-0.25,弗利特伍德,纽波特,0.81,0.95,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3026727,2026-09-12,2026-09-12 22:00:00,土超,埃于普体育 vs 里泽体育,埃于普体育,里泽体育,-0.5,里泽体育,埃于普体育,0.92,0.96,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3026732,2026-09-12,2026-09-12 22:00:00,土超,萨姆松体育 vs 科鲁姆,萨姆松体育,科鲁姆,0.25,萨姆松体育,科鲁姆,0.94,0.94,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
3027745,2026-09-12,2026-09-12 22:00:00,英议联,波士顿联队 vs 石威德,波士顿联队,石威德,0.5,波士顿联队,石威德,0.9,0.8,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260912\20260912_083633_titan007_odds_snapshot.csv,,,,,NEUTRAL
